id,name,year,overall,Pos,BirthDate,PID
29121,Lukas Bolf,2003,169,D,1985-02-20,8470761
48560,Andreas Sundin,2003,170,L,1984-03-15,8470762
48068,Denis Stasyuk,2003,171,R,1985-09-02,8470763
50913,Pavel Voroshnin,2003,172,D,1984-03-23,8470764
11887,Tyler Johnson,2003,173,C,1985-07-11,8470765
44029,Esa Pirnes,2003,174,C,1977-04-01,8470766
30824,Ivan Dornic,2003,176,L,1985-04-12,8470768
33860,Christopher Heino-Lindberg,2003,177,G,1985-01-29,8470769
8814,Ryan Gibbons,2003,178,R,1985-01-01,8470770
32269,Philippe Furrer,2003,179,D,1985-06-16,8470771
10948,Chris Holt,2003,180,G,1985-06-05,8470772
27545,Johan Andersson,2003,181,C,1984-05-18,8470773
8780,Bruno Gervais,2003,182,D,1984-10-03,8470774
24368,Nate Thompson,2003,183,C,1984-10-05,8470775
49994,Dragan Umicevic,2003,184,R,1984-10-09,8470776
37424,Miroslav Kopriva,2003,187,G,1983-12-05,8470779
7772,Mark Flood,2003,188,D,1984-09-29,8470780
2860,Chad Brownlee,2003,190,D,1984-07-12,8470782
1240,Rejean Beauchemin,2003,191,G,1985-05-03,8470783
18298,Doug O'Brien,2003,192,D,1984-02-16,8470784
34473,Ville Hostikka,2003,193,G,1985-03-21,8470785
32862,Elias Granath,2003,196,D,1985-09-06,8470788
23460,Shay Stephenson,2003,198,L,1983-09-13,8469720
4111,Andy Chiodo,2003,199,G,1983-04-25,8469613
33184,Alexander Guskov,2003,200,D,1976-11-26,8470790
18741,Nathan Paetsch,2003,202,D,1983-03-30,8469509
39705,Denis Loginov,2003,203,L,1985-05-05,8470792
50533,Linus Videll,2003,204,R,1985-05-05,8470793
19073,Joe Pavelski,2003,205,C,1984-07-11,8470794
1423,Thomas Bellemare,2003,206,D,1984-01-11,8470795
41315,Grigory Misharin,2003,207,D,1985-05-11,8470796
8679,Randall Gelech,2003,208,C,1984-02-02,8470797
20447,Dylan Reese,2003,209,D,1984-08-29,8470798
41631,Andrei Mukhachev,2003,210,D,1980-07-21,8470799
2783,Mike Brodeur,2003,211,G,1983-03-30,8470800
45071,Denis Rehak,2003,212,D,1985-05-14,8470801
33609,Miroslav Hanuljak,2003,213,G,1984-09-12,8470802
2791,Kyle Brodziak,2003,214,C,1984-05-25,8470803
21262,Mathieu Roy,2003,215,D,1983-08-10,8470804
34467,Kai Hospelt,2003,216,C,1985-08-23,8470805
37544,Oskari Korpikari,2003,217,D,1984-04-05,8470806
23127,Dirk Southern,2003,218,C,1983-08-09,8470807
4963,Adam Courchaine,2003,219,C,1984-05-23,8470808
26208,Jeremy Williams,2003,220,C,1984-01-26,8470809
47306,Evgeny Skachkov,2003,221,L,1984-07-14,8470810
21188,Dany Roussin,2003,223,L,1985-01-09,8470812
4501,Gerald Coleman,2003,224,G,1985-03-04,None
10472,Brett Hemingway,2003,225,N/A,1983-09-28,8470814
37241,Tomas Kollar,2003,226,L,1982-04-20,8470815
21091,Jay Rosehill,2003,227,D,1985-07-16,8470816
4493,William Colbert,2003,228,D,1985-02-06,8470817
6253,Stephen Dixon,2003,229,C,1985-09-07,8470818
10843,Jamie Hoffmann,2003,230,C,1984-08-20,8470819
26731,Matt Zaba,2003,231,G,1983-07-14,8470820
11730,Joe Jensen,2003,232,C,1983-02-06,8470821
9403,Mathieu Gravel,2003,233,L,1984-10-19,8470822
35841,Petr Kadlec,2003,234,D,1977-01-05,8470823
25802,Jeff Weber,2003,235,G,1984-09-24,8470824
34659,Alexander Hult,2003,236,C,1984-11-19,8470825
13509,Shaun Landolt,2003,237,R,1984-10-02,8470826
1964,Cody Blanshan,2003,238,D,1984-02-14,8470827
31381,Toby Enstrom,2003,239,D,1984-11-05,8470828
5268,Cam Cunning,2003,240,L,1985-01-03,None
2203,Jimmy Bonneau,2003,241,L,1985-03-22,8470830
39330,Eduard Lewandowski,2003,242,L,1980-05-03,None
40490,Jan Marek,2003,243,C,1979-12-31,8470832
23793,Mike Sullivan,2003,244,C,1984-09-14,8470833
3269,Dustin Byfuglien,2003,245,D,1985-03-27,8470834
50820,Igor Volkov,2003,246,L,1983-01-24,8470835
17224,Benoit Mondou,2003,247,C,1985-05-03,8470836
34497,Josef Hrabal,2003,248,D,1985-08-17,8470837
12047,Andrew Joudrey,2003,249,C,1984-07-15,8470838
16667,Mathieu Melanson,2003,251,L,1985-08-31,8470840
53260,Sergei Topol,2003,252,C,1985-02-15,8470841
43711,Andrei Pervyshin,2003,253,D,1985-02-02,8470842
9436,Brady Greco,2003,256,D,1983-03-04,None
26596,Darryl Yacboski,2003,257,D,1985-01-13,8470846
38535,Vladimir Kutny,2003,258,L,1985-05-22,8470847
39776,Ossi Louhivaara,2003,260,R,1983-08-31,8470849
24186,Joey Tenute,2003,261,C,1983-04-02,8470850
10380,John Hecimovic,2003,264,R,1984-03-31,8470361
9016,Tanner Glass,2003,265,L,1983-11-29,8470854
15685,Louis Philippe Martin,2003,266,R,1984-10-02,8470855
30473,Lauris Darzins,2003,268,L,1985-01-27,8470857
12119,Rylan Kaip,2003,269,C,1984-03-19,8470858
10241,Kevin Harvey,2003,270,L,1984-07-14,None
9830,Jaroslav Halak,2003,271,G,1985-05-13,8470860
23799,Sean Sullivan,2003,272,D,1984-03-29,8470861
50693,Albert Vishnyakov,2003,273,L,1983-12-30,8470862
9666,Martin Guerin,2003,274,R,1983-05-25,8470863
9525,Michael Grenzy,2003,275,D,1984-02-06,8470864
2049,Troy Bodie,2003,278,R,1985-01-25,8470867
18461,Mark Olafson,2003,279,R,1985-03-22,8470868
40457,Ville Mantymaa,2003,280,D,1985-03-08,8470869
2143,Jean-Michel Bolduc,2003,281,D,1985-02-27,8470870
19857,Chris Porter,2003,282,C,1984-05-29,8470871
10506,Trevor Hendrikx,2003,283,D,1985-03-29,8470872
27061,Juha-Matti Tapio Aaltonen,2003,284,R,1985-06-04,8470873
10037,Matthew Hansen,2003,285,D,1985-01-18,8470874
34520,Zbynek Hrdel,2003,286,R,1985-08-19,8470875
24085,Nick Tarnasky,2003,287,R,1984-11-25,8470876
35517,Mikael Johansson,2003,289,C,1985-06-27,8470878
29621,Loic Burkhalter,2003,290,C,1980-02-11,8470879
29147,Arseny Bondarev,2003,292,L,1985-04-09,8470881
43088,Alex Ovechkin,2004,1,L,1985-09-17,8471214
40352,Evgeni Malkin,2004,2,C,1986-07-31,8471215
959,Cam Barker,2004,3,D,1986-04-04,8471216
13340,Andrew Ladd,2004,4,L,1985-12-12,8471217
25973,Blake Wheeler,2004,5,R,1986-08-31,8471218
42782,Rostislav Olesz,2004,7,L,1985-10-10,8471220
19539,Alexandre Picard,2004,8,L,1985-10-09,8471221
47575,Ladislav Smid,2004,9,D,1986-02-01,8471222
24991,Boris Valabik,2004,10,D,1986-02-14,8471223
49780,Lauri Tukonen,2004,11,L,1986-09-01,8471224
24251,A.j. Thelen,2004,12,D,1986-03-11,8471225
6585,Devan Dubnyk,2004,14,G,1986-05-04,8471227
44817,Alexander Radulov,2004,15,R,1986-07-05,8471228
42322,Petteri Nokelainen,2004,16,R,1986-01-16,8471229
46476,Marek Schwarz,2004,17,G,1986-04-01,8471230
4115,Kyle Chipchura,2004,18,C,1986-02-19,8471231
37545,Lauri Korpikoski,2004,19,L,1986-07-28,8471232
26755,Travis Zajac,2004,20,C,1985-05-13,8471233
26428,Wojtek Wolski,2004,21,L,1986-02-24,8471234
36355,Lukas Kaspar,2004,22,R,1985-09-23,None
4196,Kris Chucko,2004,24,L,1986-03-13,8471237
21951,Rob Schremp,2004,25,C,1986-07-01,8471238
21907,Cory Schneider,2004,26,G,1986-03-18,8471239
21975,Jeff Schultz,2004,27,D,1986-02-25,8471240
7690,Mark Fistric,2004,28,D,1986-06-01,8471241
9478,Mike Green,2004,29,D,1985-10-12,8471242
20998,Andy Rogers,2004,30,D,1986-08-25,8471243
45971,Johannes Salmonsson,2004,31,L,1986-02-07,8471244
2154,Dave Bolland,2004,32,C,1986-06-06,8471245
2438,Chris Bourque,2004,33,C,1986-01-29,8471246
32104,Johan Fransson,2004,34,D,1985-02-18,8471247
23457,Logan Stephenson,2004,35,D,1986-02-19,8471248
18557,Darin Olver,2004,36,C,1985-03-05,8471249
14354,Grant Lewis,2004,40,D,1985-01-20,8471253
1743,Bryan Bickell,2004,41,L,1986-03-09,8471254
50837,Roman Voloshenko,2004,42,L,1986-05-12,8471255
8303,Michael Funk,2004,43,D,1986-08-15,None
49191,Roman Teslyuk,2004,44,D,1986-01-21,8471257
8514,Ryan Garlock,2004,45,C,1986-04-24,8471258
19642,Adam Pineault,2004,46,R,1986-05-23,8471259
4596,Blake Comeau,2004,47,R,1986-02-18,8471260
3265,Dane Byers,2004,48,L,1986-02-21,8471261
47703,Carl Soderberg,2004,49,C,1985-10-12,8471262
39613,Enver Lisin,2004,50,R,1986-04-22,8471263
9321,Bruce Graham,2004,51,C,1985-12-02,8471264
21711,Raymond Sawada,2004,52,R,1985-02-19,8471265
2229,David Booth,2004,53,L,1984-11-24,8471266
47181,Jakub Sindel,2004,54,R,1986-01-24,8471267
18586,Victor Oreskovich,2004,55,R,1986-08-15,8471268
33029,Nicklas Grossmann,2004,56,D,1985-01-22,8471269
19046,Geoff Paukovich,2004,57,L,1986-04-24,8471270
40020,Kirill Lyamin,2004,58,D,1986-01-13,8471271
25966,Kyle Wharton,2004,59,D,1986-03-03,8471272
6583,Brandon Dubinsky,2004,60,C,1986-04-29,8471273
9127,Alex Goligoski,2004,61,D,1985-07-30,8471274
51693,Michail Yunkov,2004,62,C,1986-02-16,8471275
13057,David Krejci,2004,63,C,1986-04-28,8471276
36303,Martins Karsums,2004,64,L,1986-02-26,8471277
24508,Mark Tobin,2004,65,L,1985-11-26,8471278
39250,Sami Lepisto,2004,66,D,1984-10-17,8471279
11858,Nick Johnson,2004,67,R,1985-12-24,None
1661,Adam Berti,2004,68,L,1986-07-01,8471281
2244,Casey Borer,2004,69,D,1985-07-28,8471282
20092,Brandon Prust,2004,70,C,1984-03-16,8471283
22157,Andrej Sekera,2004,71,D,1986-06-08,8471284
43336,Denis Parshin,2004,72,R,1986-02-01,8471285
28057,Zdenek Bahensky,2004,73,R,1986-01-03,None
12745,Kyle Klubertanz,2004,74,D,1985-09-23,8471287
2695,Tim Brent,2004,75,C,1984-03-10,8470283
25883,Shawn Weller,2004,77,L,1986-07-08,8471289
42861,Peter Olvecky,2004,78,C,1985-10-11,8471290
23601,Clayton Stoner,2004,79,D,1985-02-19,8470886
40920,Vaclav Meidl,2004,81,C,1986-05-27,8471293
42680,Sergei Ogorodnikov,2004,82,C,1986-01-21,8471294
27374,Victor Alexandrov,2004,83,R,1985-12-28,8471295
13475,John Lammers,2004,86,L,1986-01-29,8471298
45067,Peter Regin,2004,87,R,1986-04-16,8471299
1052,Clayton Barthel,2004,88,D,1986-04-02,8471300
9014,Jeff Glass,2004,89,G,1985-11-19,8471301
19757,Justin Pogge,2004,90,G,1986-04-22,8471302
13322,Daniel Lacosta,2004,93,G,1986-03-28,8471305
32930,Thomas Greiss,2004,94,G,1986-01-29,8471306
44119,Andrey Plekhanov,2004,96,D,1986-07-12,8471308
2514,Dustin Boyd,2004,98,C,1986-07-16,8471310
317,R.j. Anderson,2004,101,D,1986-07-16,8471313
14777,Mike Lundin,2004,102,D,1984-09-24,8471314
49464,Roman Tomanek,2004,103,R,1986-01-28,8471315
17868,Fredrik Naslund,2004,104,L,1986-02-11,8471316
21781,Evan Schafer,2004,105,D,1985-10-09,8471317
8275,Nick Fugere,2004,107,L,1985-09-20,8471319
21054,Ashton Rome,2004,108,R,1985-12-31,8471320
3714,Brett Carson,2004,109,D,1985-11-29,8471321
14756,Ned Lukacevic,2004,110,L,1986-02-11,8471322
20418,Liam Reddox,2004,112,L,1986-01-27,8471324
38354,Roman Kukumberg,2004,113,C,1980-04-08,8471325
18388,Wes O'Neill,2004,115,D,1986-03-03,8471327
28816,Michal Birner,2004,116,L,1986-03-02,8471328
47951,Julien Sprunger,2004,117,L,1986-01-04,8471329
46580,Aki Seitsonen,2004,118,R,1986-02-05,8471330
15838,Mitch Maunu,2004,120,D,1986-07-30,8471332
10864,Kristopher Hogg,2004,121,L,1986-06-17,8471333
42213,Alexander Nikulin,2004,122,C,1985-08-25,8471334
34542,Karel Hromas,2004,123,L,1986-01-27,8471335
13428,David Laliberte,2004,124,R,1986-03-17,8471336
21619,Andrew Sarauer,2004,125,L,1984-11-17,8471337
3355,Ryan Callahan,2004,127,R,1985-03-21,8471339
16256,Evan Mcgrath,2004,128,C,1986-01-14,8471340
4203,Jason Churchill,2004,129,G,1985-11-05,8471341
46740,Michal Sersen,2004,130,D,1985-12-28,8471342
12386,Trevor Kell,2004,131,R,1986-06-23,8471343
33798,Oscar Hedman,2004,132,D,1986-04-21,8471344
44199,Petr Pohl,2004,133,R,1986-08-28,8471345
25279,Kris Versteeg,2004,134,R,1986-05-13,8471346
44646,Roman Psurny,2004,135,L,1986-02-23,8471347
42179,Nikita Nikitin,2004,136,D,1986-06-16,8471348
27277,Magnus Akerlund,2004,137,G,1986-04-25,8471349
45993,Pasi Salonen,2004,138,R,1985-12-18,8471350
17173,Kyle Moir,2004,139,G,1986-05-25,8471351
16373,Jim Mckenzie,2004,141,R,1984-06-10,8471353
32847,Juraj Gracik,2004,142,R,1986-08-14,8471354
17936,Eric Neilson,2004,143,R,1984-08-18,8470904
26799,Chris Zarb,2004,144,D,1985-01-11,8471356
50198,Michal Valent,2004,145,G,1986-03-05,8471357
26685,Bryan Young,2004,146,D,1986-08-06,8471358
42297,Janne Niskala,2004,147,D,1981-09-22,8471359
20467,Steve Regier,2004,148,L,1984-08-31,8471360
19666,Gino Pisellini,2004,149,R,1986-08-05,8471361
32842,Mikhail Grabovski,2004,150,C,1984-01-31,8471362
17859,Bret Nasby,2004,152,D,1986-03-22,8471364
26767,Steven Zalewski,2004,153,C,1986-08-20,8471365
30571,Richard Demen-Willaume,2004,154,D,1986-01-27,None
51301,Roman Wick,2004,156,L,1985-12-30,8471368
50884,Dmitri Vorobiev,2004,157,D,1985-10-18,8471369
25604,Ben Walter,2004,160,C,1984-05-11,8471372
21727,Jean-Claude Sawyer,2004,161,D,1986-08-12,8471373
10250,Tyler Haskins,2004,162,C,1986-05-26,8471374
9732,Moises Gutierrez,2004,164,R,1986-07-20,8471376
16094,Scott Mcculloch,2004,165,L,1986-03-10,8471377
33097,Peter Guggisberg,2004,166,R,1985-01-20,8471378
7845,Jordan Foote,2004,169,L,1985-03-07,8471381
46494,Ladislav Scurko,2004,170,C,1986-04-04,8471382
3283,Federik Cabana,2004,171,N/A,1986-05-16,8471383
18965,Scott Parse,2004,174,N/A,1984-09-05,8471386
2217,Aaron Boogaard,2004,175,R,1986-08-11,8471387
12135,Patrick Kaleta,2004,176,R,1986-06-08,8471388
9187,Max Gordichuk,2004,177,D,1986-01-29,8471389
21605,Mike Santorelli,2004,178,C,1985-12-14,8471390
41595,Jaroslav Mrazek,2004,179,D,1986-01-14,8471391
44238,Roman Polak,2004,180,D,1986-04-28,8471392
14745,Trevor Ludwig,2004,183,D,1985-05-24,8471395
19215,Derek Peltier,2004,184,D,1985-03-14,8471396
6234,Josh Disher,2004,185,G,1985-06-24,8471397
24885,Dan Turple,2004,186,G,1985-01-01,8471398
6863,Robbie Earl,2004,187,C,1985-06-02,None
7048,Julien Ellis,2004,189,G,1986-01-27,8471401
43787,Lennart Petrell,2004,190,R,1984-04-13,8471402
44919,Karri Ramo,2004,191,G,1986-07-01,None
27913,Anton Axelsson,2004,192,L,1986-01-16,8471404
21779,Kevin Schaeffer,2004,193,D,1984-10-16,8471405
20787,Jean-Michel Rizk,2004,195,R,1986-03-24,8471407
37380,Petri Kontiola,2004,196,C,1984-10-04,8471408
9192,Andrew Gordon,2004,197,R,1985-12-13,8471409
25323,Justin Vienneau,2004,198,D,1986-02-20,8471410
12860,Chad Kolarik,2004,199,C,1986-01-26,8471411
25252,Mike Vernace,2004,201,D,1986-05-26,8471413
19886,Ryan Pottruff,2004,202,D,1986-07-11,8471414
2449,Gabriel Bouthillette,2004,203,G,1985-05-21,8471415
49811,Miikka Tuomainen,2004,204,L,1986-05-22,8471416
5298,Mike Curry,2004,205,R,1984-09-20,8471417
12510,Anton Khudobin,2004,206,G,1986-05-07,8471418
15361,Mark Mancari,2004,207,R,1985-07-11,8471419
9277,Stephane Goulet,2004,208,L,1986-01-07,8471420
28094,Stanislav Balan,2004,209,C,1986-01-30,8471421
27915,Emil Axelsson,2004,210,D,1986-03-19,8471422
32122,David Fredriksson,2004,211,R,1985-10-04,8471423
23233,James Spratt,2004,213,G,1985-11-10,8471425
2852,Troy Brouwer,2004,214,R,1985-08-17,8471426
38355,Sergei Kukushin,2004,218,N/A,1985-07-24,8471430
46652,Maxim Semenov,2004,220,D,1984-02-09,8471432
24126,Daniel Taylor,2004,221,G,1986-04-28,8471433
17454,Jordan Morrison,2004,222,C,1986-06-04,8471434
25514,Jared Walker,2004,223,C,1986-01-14,8471435
5004,Steven Covington,2004,226,R,1986-01-31,8471438
3472,Chris Campoli,2004,227,D,1984-07-09,8470329
11270,Eric Hunter,2004,229,C,1986-08-11,None
11091,Martin Houle,2004,232,G,1985-02-12,8471444
31824,Jonas Fiedler,2004,235,R,1984-05-29,8470089
3551,Mitch Carefoot,2004,237,C,1985-01-02,8471448
26661,Brandon Yip,2004,239,R,1985-04-25,8471450
8357,Aaron Gagnon,2004,240,C,1986-04-24,8471451
3549,Mike Card,2004,241,D,1986-02-18,8471452
23244,Tyler Spurgeon,2004,242,C,1986-04-10,8471453
38395,Denis Kulyash,2004,243,D,1983-05-31,8471454
12343,Justin Keller,2004,245,L,1986-03-04,8471456
23532,Gregory Stewart,2004,246,L,1986-05-21,8471457
18763,Jonathan Paiement,2004,247,D,1985-03-07,8471458
19300,Nathan Perkovich,2004,250,R,1985-10-15,8471461
16290,Matthew Mcilvane,2004,251,C,1985-11-02,8471462
48079,Jan Steber,2004,252,C,1985-10-19,8471463
8638,Travis Gawryletz,2004,253,D,1985-11-02,8471464
21984,David Schulz,2004,254,D,1986-01-03,8471465
33795,Anton Hedman,2004,255,R,1986-05-15,8471466
7863,Matthew Ford,2004,256,R,1984-10-09,8471467
48276,Gennady Stolyarov,2004,257,L,1986-08-20,8471468
45288,Pekka Rinne,2004,258,G,1982-11-03,8471469
11403,Brian Ihnacak,2004,259,C,1985-04-10,8471470
27704,Marko Anttila,2004,260,R,1985-03-27,None
48351,Mark Streit,2004,262,D,1977-12-11,8468309
17405,Travis Morin,2004,263,C,1984-01-09,8471474
49139,Valtteri Tenkanen,2004,264,C,1985-03-27,8471475
43841,Jakub Petruzalek,2004,266,C,1985-04-24,8471477
6178,Spencer Dillon,2004,267,D,1985-01-07,8471478
50123,Martin Vagner,2004,268,D,1984-03-16,8470168
43726,Janne Pesonen,2004,269,L,1982-05-11,8471480
22471,Matthew Siddall,2004,270,R,1984-09-26,8471481
26301,Kyle Wilson,2004,272,C,1984-12-15,8471483
11269,Dylan Hunter,2004,273,L,1985-05-11,8470995
28897,Bjorn Bjurling,2004,274,G,1979-08-21,8471485
23923,Craig Switzer,2004,275,D,1984-10-16,8471486
16841,Sylvain Michaud,2004,276,G,1985-02-01,None
2455,Jonathan Michel Boutin,2004,277,R,1984-10-21,8471488
16395,Matt Mcknight,2004,280,C,1984-06-14,8471491
1301,Luke Beaverson,2004,283,D,1984-12-11,8471494
9382,Triston Grant,2004,286,L,1984-02-02,8470899
10032,Jannik Hansen,2004,287,R,1986-03-15,8471498
11725,Christian Jensen,2004,289,D,1986-01-06,8471500
736,Nils Backstrom,2004,290,D,1986-06-29,8471501
3732,John Carter,2004,291,C,1986-02-08,8471502
5159,Sidney Crosby,2005,1,C,1987-08-07,8471675
21395,Bobby Ryan,2005,2,R,1987-03-17,8471676
19917,Benoit Pouliot,2005,4,L,1986-09-29,8471678
19991,Carey Price,2005,5,G,1987-08-16,8471679
2971,Gilbert Brule,2005,6,C,1987-01-01,8471680
22684,Jack Skille,2005,7,R,1987-05-19,8471681
22224,Devin Setoguchi,2005,8,R,1987-01-01,8471682
37407,Anze Kopitar,2005,11,C,1987-08-24,8471685
23269,Marc Staal,2005,12,D,1987-01-13,8471686
51753,Marek Zagrapan,2005,13,C,1986-12-06,8471687
19779,Sasha Pokulok,2005,14,D,1986-05-25,8471688
18378,Ryan O'Marra,2005,15,C,1987-06-09,8471689
2445,Alex Bourret,2005,16,R,1986-10-05,8471690
10060,Martin Hanzal,2005,17,L,1987-02-20,8471691
18893,Ryan Parent,2005,18,D,1987-03-17,8471692
12562,Jakub Kindl,2005,19,D,1987-02-10,8471693
15928,Kenndal Mcardle,2005,20,L,1987-01-04,8471694
44982,Tuukka Rask,2005,21,G,1987-03-10,8471695
13720,Matt Lashoff,2005,22,D,1986-09-29,8471696
1573,Niclas Bergfors,2005,23,L,1987-03-07,8471697
19174,Matt Pelech,2005,26,D,1987-09-04,8471700
7631,Joe Finley,2005,27,D,1987-06-29,8471701
6472,Steve Downie,2005,29,R,1987-04-03,8471703
16879,Vladimir Mihalik,2005,30,D,1987-01-29,8471704
16883,Brendan Mikkelson,2005,31,D,1987-06-22,8471705
19703,Tyler Plante,2005,32,G,1987-04-16,8471706
17903,James Neal,2005,33,L,1987-09-03,8471707
25393,Marc-Edouard Vlasic,2005,35,D,1987-03-30,8471709
11536,Scott Jackson,2005,37,D,1987-02-05,8471711
12149,Petr Kalus,2005,39,R,1987-06-29,8471713
21653,Michael Sauer,2005,40,D,1987-08-07,8471714
19072,Ondrej Pavelec,2005,41,G,1987-08-31,8471715
18,Justin Abdelkader,2005,42,L,1987-02-25,8471716
2017,Mike Blunden,2005,43,R,1986-12-15,8471663
23361,Paul Stastny,2005,44,C,1985-12-27,8471669
13732,Guillaume Latendresse,2005,45,R,1987-05-24,8471670
12850,Dustin Kohn,2005,46,D,1987-02-02,8471671
8229,Tom Fritsche,2005,47,L,1986-09-30,8471672
32685,Philip Gogulla,2005,48,L,1987-07-31,8471673
5916,Chad Denny,2005,49,D,1987-03-27,8471674
21188,Dany Roussin,2005,50,L,1985-01-09,8470812
20373,Mason Raymond,2005,51,L,1985-09-17,8471664
6768,Chris Durand,2005,52,C,1987-01-21,8471665
1665,Dan Bertram,2005,54,R,1987-01-14,8471667
16585,Adam Mcquaid,2005,55,D,1986-10-12,8471717
4387,Marc-Andre Cliche,2005,56,C,1987-03-23,8471718
12224,Matt Kassian,2005,57,L,1986-10-28,8471719
19196,Pier-Olivier Pelletier,2005,59,G,1987-04-08,8471721
7371,T.j. Fast,2005,60,D,1987-09-02,8471722
984,Joe Barnes,2005,64,C,1986-06-16,8471726
25927,Kristofer Westblom,2005,65,G,1987-03-26,8471727
6746,Brodie Dupont,2005,66,L,1987-02-17,8471728
21351,Kris Russell,2005,67,D,1987-05-02,8471729
2832,Evan Brophey,2005,68,C,1986-12-03,8471730
860,Gord Baldwin,2005,69,D,1987-03-01,8471731
27638,Vitaly Anikeyenko,2005,70,D,1987-01-02,8471732
4432,Rich Clune,2005,71,L,1987-04-25,8471733
22952,Radek Smolenak,2005,73,L,1986-12-03,8471736
21432,Dan Ryder,2005,74,C,1987-01-12,8471737
39472,Perttu Lindgren,2005,75,C,1987-08-26,8471738
9731,Shea Guthrie,2005,76,R,1987-07-30,8471739
7735,Dalyn Flatt,2005,77,D,1986-10-07,8471740
38671,Teemu Laakso,2005,78,D,1987-08-27,8471741
8091,Cody Franson,2005,79,D,1987-08-08,8471742
39683,Christofer Lofberg,2005,80,R,1986-10-11,8471744
23957,Danny Syvret,2005,81,D,1985-06-13,8470996
18588,Phil Oreskovic,2005,82,D,1987-01-26,8471746
39139,Mikko Lehtonen,2005,83,R,1987-04-01,8471747
8115,Mark Fraser,2005,84,D,1986-09-29,8471748
1849,Ben Bishop,2005,85,G,1986-11-21,8471750
5759,Robby Dee,2005,86,L,1987-01-08,None
9318,Marc-Andre Gragnani,2005,87,D,1987-03-11,8471752
10566,T.j. Hensick,2005,88,C,1985-12-10,8471753
4554,Dan Collins,2005,90,R,1987-02-26,8471755
1079,Oskars Bartulis,2005,91,D,1987-01-27,8471756
28229,Marek Bartanus,2005,92,L,1987-02-13,8471757
14075,Olivier Legault,2005,93,L,1986-10-02,8471758
50790,Jakub Vojta,2005,94,D,1987-02-08,8471759
3237,Chris Butler,2005,96,D,1986-10-27,8471761
52217,Ilya Zubov,2005,98,C,1987-02-14,8471763
5638,Patrick Davis,2005,99,L,1986-12-28,8471764
22496,Jonathan Sigalet,2005,100,D,1986-02-12,8471765
2162,Jared Boll,2005,101,R,1986-05-13,8471766
11960,Blair Jones,2005,102,C,1986-09-27,8471767
45318,Mattias Ritola,2005,103,L,1987-03-14,8471668
47690,Vladimir Sobotka,2005,106,C,1987-07-02,8471743
20145,Tom Pyatt,2005,107,C,1987-02-14,8471768
34109,Niklas Hjalmarsson,2005,108,D,1987-06-06,8471769
24297,Andrew Thomas,2005,109,D,1985-11-14,8471771
793,Kyle Bailey,2005,110,C,1986-10-15,8471772
25762,J.d. Watt,2005,111,R,1987-05-25,8471773
23302,Alex Stalock,2005,112,G,1987-07-28,8471774
25351,Alexandre Vincent,2005,114,G,1986-12-11,8471776
37203,Janne Kolehmainen,2005,115,L,1986-03-22,8471777
13777,Jordan Lavallee-Smotherman,2005,116,L,1986-05-11,None
16551,Patrick Mcneill,2005,118,D,1987-03-17,8471780
6612,Jeremy Duchesne,2005,119,G,1986-10-17,8471781
24781,Viacheslav Trukhno,2005,120,C,1987-02-22,8471782
41229,Juraj Mikus,2005,121,C,1987-02-22,8471783
40133,Morten Madsen,2005,122,L,1987-01-16,8471784
43063,Ondrej Otcenas,2005,123,L,1987-03-06,8471785
14993,Ray Macias,2005,124,D,1986-09-18,8471786
39175,Tommi Leinonen,2005,125,D,1987-05-14,8471787
5182,Tim Crowder,2005,126,R,1986-10-16,8471788
2168,Bobby Bolt,2005,127,L,1987-04-29,8471789
13422,Kevin Lalande,2005,128,G,1987-02-19,8471790
641,Mathieu Aubin,2005,130,C,1986-09-18,8471792
44375,Tomas Popperle,2005,131,G,1984-10-10,8471793
10467,Darren Helm,2005,132,C,1987-01-21,8471794
38940,Stanislav Lascek,2005,133,R,1986-01-17,8471795
